gameId,attendance
29900110,14140
29900111,15671
29900108,10340
29900109,14169
29900107,13196
29900105,14371
29900104,12465
29900106,15905
29900101,15200
29900102,11426
29900100,14524
29900103,14273
29900098,19584
29900099,19023
29900097,14866
29900096,12474
29900094,15491
29900091,19763
29900092,16661
29900089,11684
29900090,20404
29900088,19669
29900086,20003
29900087,12558
29900082,18640
29900084,18345
29900079,18359
29900081,12792
29900078,17512
29900077,16137
29900080,17317
29900076,16668
29900073,18624
29900075,13941
29900072,18397
29900068,14683
29900069,11864
29900070,13157
29900071,18345
29900066,11118
29900061,11652
29900063,14056
29900064,15769
29900060,15638
29900062,13213
29900059,11601
29900056,22026
29900057,17349
29900058,19538
29900055,15200
29900054,9686
29900053,9108
29900052,13970
29900050,19763
29900051,19402
29900049,18068
29900046,14686
29900048,19023
29900047,16658
29900042,12708
29900041,34013
29900043,20584
29900044,17072
29900045,12159
29900040,18374
29900037,13342
29900038,17604
29900036,14954
29900039,18345
29900033,14271
29900034,32623
29900035,19995
29900031,21972
29900030,22076
29900032,16285
29900028,15517
29900029,13142
29900026,16140
29900024,19142
29900025,19023
29900023,14508
29900020,15762
29900021,18514
29900022,16389
29900018,18997
29900019,20584
29900017,22176
29900015,14253
29900016,16777
29900014,16082
29900011,19911
29900012,17847
29900013,18218
29900010,19099
29900007,12848
29900008,14491
29900006,17711
29900009,27288
29900001,19763
29900002,13051
29900004,14623
29900005,17461
29900003,16038
49800087,19763
49800086,19763
49800085,19763
49800084,39554
49800083,39514
49800074,19763
49800073,16541
49800072,19763
49800079,20735
49800071,19763
49800078,20732
49800070,16586
49800077,35260
49800069,16575
49800062,20727
49800058,19911
49800056,19763
49800055,20720
49800054,17505
49800053,19763
49800052,20844
49800051,17505
49800050,20720
49800049,20930
49800048,19911
49800047,22558
49800046,33293
49800045,16795
49800044,19911
49800043,18513
49800042,25297
49800041,16723
49800035,8460
49800037,19911
49800033,14985
49800032,16285
49800031,15898
49800030,20550
49800025,19763
49800024,16285
49800023,18717
49800022,17444
49800021,20874
49800019,17306
49800018,19763
49800017,14812
49800016,17505
49800015,16608
49800014,22494
49800013,16345
49800012,20588
49800011,19911
49800010,16377
49800009,15200
49800008,16560
49800007,17505
49800006,22356
49800005,15267
49800004,20884
49800003,19911
49800002,20040
29800722,15372
29800723,17505
29800724,17235
29800725,17317
29800721,18773
29800720,17171
29800719,22567
29800714,19763
29800713,16635
29800716,20192
29800718,19800
29800711,20715
29800712,17072
29800710,19911
29800708,13859
29800709,16285
29800706,20125
29800707,16219
29800705,15200
29800703,17505
29800704,17990
29800702,14653
29800701,22306
29800699,19763
29800700,14206
29800598,13920
29800697,17317
29800695,16285
29800691,15200
29800693,22076
29800692,12690
29800696,35122
29800694,16730
29800690,19023
29800684,16278
29800687,17203
29800688,15669
29800686,15200
29800683,18089
29800685,20550
29800689,28806
29800682,17072
29800679,18717
29800680,18157
29800681,16285
29800675,16589
29800676,20536
29800677,24003
29800678,13958
29800672,17505
29800673,16938
29800674,18448
29800670,13129
29800671,19911
29800669,16285
29800668,16228
29800665,19763
29800667,15200
29800666,12751
29800664,20311
29800662,15463
29800663,16771
29800659,15151
29800660,13474
29800661,17795
29800658,17072
29800656,12650
29800652,15883
29800655,16579
29800651,16408
29800653,17822
29800654,19800
29800648,8260
29800649,16111
29800650,19476
29800647,19911
29800644,13201
29800645,13011
29800646,16285
29800642,19782
29800643,13857
29800641,20437
29800635,20522
29800639,19352
29800636,15200
29800640,19023
29800637,8796
29800638,19800
29800630,13493
29800632,17317
29800629,31972
29800628,16753
29800627,20855
29800623,19911
29800624,13855
29800626,19193
29800622,11317
29800620,22969
29800621,17742
29800619,17248
29800618,16941
29800616,18720
29800613,17248
29800614,8298
29800615,18652
29800609,17087
29800608,19023
29800610,20713
29800611,17072
29800612,15885
29800607,16285
29800606,16550
29800604,15200
29800605,19385
29800601,18287
29800603,12214
29800600,20108
29800595,22102
29800596,14289
29800597,18121
29800599,19911
29800594,18439
29800592,10878
29800593,17505
29800591,16285
29800587,15178
29800588,18049
29800589,17715
29800584,9450
29800580,22296
29800581,17472
29800579,15200
29800582,24077
29800583,19023
29800585,17063
29800576,20049
29800577,14964
29800575,16285
29800574,19911
29800573,13358
29800571,19763
29800572,15357
29800569,10437
29800570,17072
29800568,18623
29800565,18010
29800567,21368
29800559,18624
29800560,20665
29800564,22076
29800566,18347
29800562,17169
29800561,14248
29800563,19280
29800556,10447
29800557,9130
29800558,17317
29800554,13034
29800555,16285
29800553,17072
29800552,10324
29800548,22102
29800549,14395
29800551,15864
29800547,16590
29800546,18229
29800543,15364
29800544,17474
29800545,17428
29800540,6218
29800541,17317
29800538,12974
29800539,13142
29800542,20705
29800535,19763
29800536,15200
29800533,9812
29800534,19911
29800532,14352
29800531,16093
29800530,14355
29800528,15622
29800529,19427
29800526,18101
29800527,17167
29800519,17169
29800522,15200
29800523,19006
29800525,17505
29800520,20049
29800524,19804
29800521,18761
29800517,12853
29800516,19023
29800518,17317
29800514,22508
29800513,16702
29800515,14218
29800512,13859
29800510,17505
29800508,16720
29800509,19911
29800504,15764
29800505,16854
29800506,19038
29800507,21673
29800503,18624
29800501,7205
29800502,17072
29800500,19506
29800499,16285
29800497,16949
29800495,17317
29800494,19023
29800496,17151
29800493,16809
29800488,16041
29800489,15200
29800487,15901
29800483,6450
29800484,17505
29800485,18105
29800486,17072
29800482,16285
29800477,19763
29800479,13101
29800481,14739
29800478,16055
29800480,19209
29800476,17505
29800475,14773
29800473,19642
29800474,14107
29800472,17927
29800466,12041
29800468,22198
29800465,18462
29800470,17072
29800467,16731
29800463,14951
29800462,16339
29800464,7149
29800460,17505
29800461,20056
29800459,17915
29800458,17011
29800457,22076
29800456,18929
29800455,18114
29800454,20341
29800450,22517
29800448,21649
29800451,15979
29800449,8748
29800446,18128
29800447,18126
29800444,10701
29800445,19911
29800442,13336
29800443,16384
29800437,19763
29800438,14348
29800439,15200
29800441,17583
29800440,18666
29800435,18674
29800432,16915
29800433,20674
29800428,9188
29800429,12670
29800430,17317
29800431,15018
29800425,15196
29800427,16565
29800419,19763
29800420,16226
29800421,18102
29800418,17312
29800417,7829
29800416,13311
29800415,16669
29800412,19023
29800414,17317
29800408,18490
29800413,17505
29800411,18449
29800409,18461
29800407,17248
29800410,16626
29800404,14293
29800405,18256
29800403,10987
29800402,25921
29800400,18541
29800401,21823
29800396,17505
29800397,12025
29800399,19193
29800398,17072
29800393,13096
29800394,16290
29800391,18873
29800392,19006
29800395,19023
29800387,18732
29800389,21698
29800388,20627
29800386,20328
29800385,10695
29800384,16285
29800383,15578
29800378,6180
29800379,17505
29800380,17023
29800381,17072
29800382,16615
29800376,17126
29800377,15111
29800373,16896
29800375,12612
29800371,18731
29800368,22236
29800369,16501
29800370,19911
29800366,16405
29800367,15810
29800365,17072
29800364,18855
29800361,13187
29800362,18121
29800363,16285
29800358,19763
29800359,14697
29800360,15386
29800356,10221
29800357,19980
29800354,13974
29800352,13806
29800353,19098
29800355,15371
29800349,18624
29800351,19266
29800350,17248
29800348,19193
29800347,16285
29800346,16161
29800344,15200
29800345,12225
29800343,19209
29800342,19763
29800340,15253
29800341,20041
29800339,14219
29800337,18152
29800334,22989
29800335,17190
29800333,20644
29800336,18839
29800338,16570
29800331,14397
29800332,17466
29800329,22211
29800330,13724
29800326,19763
29800328,20562
29800327,16121
29800325,10257
29800324,14217
29800318,14976
29800320,15823
29800321,17837
29800322,16117
29800323,14981
29800317,18263
29800319,16588
29800315,14570
29800316,17072
29800312,13316
29800314,16285
29800309,15731
29800313,19006
29800307,19763
29800308,15200
29800310,12928
29800311,15848
29800306,15084
29800304,14046
29800302,14738
29800303,18447
29800299,16555
29800300,15329
29800297,17317
29800298,17072
29800296,19023
29800291,19763
29800294,14834
29800292,14353
29800293,15036
29800295,16664
29800289,9484
29800290,14177
29800288,19911
29800286,16285
29800285,14184
29800284,8456
29800281,17505
29800282,17317
29800283,20668
29800280,19023
29800279,23079
29800277,19644
29800275,19818
29800276,16343
29800278,16580
29800273,7884
29800274,11150
29800272,19911
29800269,22391
29800270,14553
29800271,16285
29800266,19763
29800267,14911
29800268,8518
29800265,17505
29800264,18567
29800262,15692
29800263,17954
29800260,15200
29800258,14590
29800259,16316
29800261,14925
29800255,13380
29800256,10043
29800254,18753
29800250,22207
29800252,12714
29800253,16285
29800251,17237
29800248,19763
29800249,18342
29800246,12085
29800245,15022
29800243,15637
29800244,15200
29800238,12037
29800241,20062
29800242,17072
29800239,19911
29800235,16797
29800236,16635
29800234,19763
29800237,16703
29800233,19193
29800232,19023
29800231,18394
29800229,17248
29800230,12894
29800227,17505
29800226,19539
29800225,16843
29800223,15601
29800220,18624
29800221,19949
29800224,16184
29800218,17072
29800219,13329
29800216,14719
29800217,16285
29800212,14728
29800213,14834
29800214,7877
29800215,13248
29800210,17505
29800211,15160
29800209,18556
29800208,12136
29800207,15421
29800205,11510
29800206,12912
29800203,19980
29800204,13252
29800199,22432
29800201,13492
29800195,15200
29800200,14776
29800194,15180
29800196,8139
29800197,12906
29800198,14530
29800193,16786
29800192,19023
29800188,19763
29800190,15359
29800191,18039
29800189,13814
29800184,9248
29800179,14173
29800185,18587
29800186,17505
29800183,18165
29800178,15200
29800180,20896
29800174,22814
29800175,15009
29800172,20049
29800173,18550
29800177,19193
29800169,17505
29800170,15807
29800171,17072
29800167,10926
29800168,19911
29800162,18624
29800166,20083
29800163,17248
29800164,18633
29800165,15122
29800160,18456
29800161,13494
29800157,22337
29800158,13203
29800159,16285
29800154,19763
29800156,14253
29800155,16813
29800153,10925
29800152,15209
29800147,17298
29800150,13271
29800146,18235
29800148,14437
29800144,8688
29800145,19193
29800141,22302
29800142,13387
29800143,16285
29800138,19763
29800140,14187
29800139,12879
29800136,19911
29800137,18596
29800134,15374
29800135,17171
29800131,16542
29800132,8258
29800133,13203
29800127,16531
29800130,17072
29800125,17248
29800128,16848
29800126,19800
29800124,20674
29800121,10946
29800122,17645
29800119,18173
29800118,15321
29800116,15159
29800117,15200
29800120,19911
29800112,17505
29800113,11432
29800114,17317
29800115,18345
29800110,17907
29800108,9154
29800106,19681
29800107,19220
29800109,14888
29800105,19212
29800103,13910
29800102,14292
29800104,15011
29800096,13492
29800099,17072
29800100,13041
29800095,16419
29800094,18151
29800091,15147
29800092,17225
29800087,9626
29800088,14093
29800089,16576
29800090,17072
29800085,22156
29800086,16285
29800080,19763
29800081,15633
29800082,10976
29800078,13118
29800079,18231
29800076,10415
29800077,19911
29800075,15200
29800074,19763
29800070,8592
29800072,10847
29800071,17505
29800067,13307
29800073,16059
29800069,22386
29800066,17072
29800064,11022
29800063,10012
29800062,16892
29800061,14914
29800060,19023
29800056,22194
29800057,18031
29800059,18121
29800058,19006
29800052,14832
29800053,8611
29800054,14228
29800055,17783
29800049,8137
29800051,14818
29800048,13210
29800047,16285
29800044,19763
29800046,18049
29800043,17072
29800042,18217
29800039,22553
29800041,17070
29800037,15200
29800040,16422
29800036,15871
29800038,14577
29800033,16285
29800034,33788
29800029,15410
29800030,18044
29800031,17139
29800032,14210
29800024,6118
29800027,17317
29800023,19023
29800028,17072
29800021,18545
29800025,17505
29800020,19763
29800022,18877
29800018,21319
29800014,20143
29800016,18820
29800017,21194
29800015,19335
29800010,7689
29800011,17505
29800012,17072
29800008,17171
29800007,19002
29800001,17892
29800002,17248
29800003,15200
29800005,19806
29800006,16621
49700088,19911
49700087,23844
49700086,23844
49700085,23844
49700084,19911
49700083,19911
49700080,16566
49700078,23844
49700076,16560
49700075,17505
49700074,16576
49700073,17505
49700072,23844
49700071,19911
49700070,23844
49700069,19911
49700057,23844
49700060,16767
49700059,17072
49700058,19911
49700056,28587
49700055,23799
49700053,19763
49700052,26086
49700051,19763
49700050,17505
49700049,23799
49700048,19911
49700047,16765
49700046,17072
49700045,23844
49700039,19911
49700031,22074
49700029,21616
49700028,19006
49700026,19763
49700027,18188
49700025,16285
49700024,27528
49700023,19889
49700022,21558
49700021,19006
49700020,19745
49700019,19763
49700018,20486
49700017,17495
49700016,17072
49700015,23844
49700014,17505
49700013,15200
49700012,19911
49700011,20390
49700010,19023
49700009,16617
49700008,17505
49700007,17072
49700006,23844
49700005,15200
49700004,19023
49700003,19911
49700002,16644
49700001,19176
29701188,15329
29701186,18912
29701185,16285
29701182,24042
29701183,20980
29701187,17505
29701189,21538
29701181,20049
29701184,14578
29701179,14257
29701180,16481
29701178,16886
29701177,24182
29701175,20674
29701173,17505
29701174,17072
29701171,14517
29701168,22076
29701169,16059
29701165,17248
29701167,15899
29701163,18624
29701160,10431
29701162,17485
29701159,19911
29701158,19763
29701157,8477
29701156,19023
29701154,22076
29701152,15200
29701153,23440
29701150,18624
29701151,20674
29701148,20269
29701149,17072
29701147,19911
29701145,18107
29701146,16285
29701140,19763
29701141,17521
29701143,14775
29701138,9158
29701139,12247
29701136,23957
29701137,26783
29701135,16266
29701129,18624
29701133,14088
29701130,20674
29701134,17072
29701131,15200
29701132,24042
29701127,19821
29701124,16375
29701123,24104
29701126,13675
29701125,20051
29701122,17235
29701120,17505
29701121,15968
29701119,19911
29701118,26939
29701116,16111
29701117,18448
29701114,18624
29701112,8815
29701113,12020
29701111,10959
29701110,14656
29701108,16104
29701109,20562
29701107,20674
29701106,17505
29701105,19911
29701102,19535
29701100,18624
29701104,14168
29701097,5124
29701098,14430
29701099,13950
29701096,14617
29701092,23969
29701093,13288
29701095,13343
29701090,17702
29701094,17978
29701089,17072
29701088,15079
29701086,17362
29701087,17248
29701083,15945
29701085,18068
29701076,15808
29701082,16285
29701081,16478
29701078,15165
29701079,15606
29701077,20674
29701080,22076
29701074,19023
29701073,18887
29701071,20049
29701072,15200
29701068,13287
29701069,20128
29701070,19193
29701067,19911
29701066,23985
29701064,20562
29701060,14240
29701062,24042
29701063,21828
29701061,18324
29701059,17072
29701057,16285
29701058,14833
29701054,19763
29701055,20049
29701056,14869
29701052,11101
29701053,19911
29701049,17248
29701050,10441
29701051,17846
29701048,19713
29701045,9391
29701046,17072
29701047,15120
29701044,16285
29701043,23942
29701036,19763
29701037,17576
29701038,15200
29701039,23831
29701041,16385
29701042,13837
29701033,17505
29701032,7461
29701035,16465
29701024,20644
29701030,18717
29701026,24693
29701027,16876
29701028,19764
29701031,19023
29701025,15200
29701029,16669
29701023,17072
29701022,19911
29701019,11758
29701020,15675
29701021,17630
29701018,19023
29701016,13763
29701011,17248
29701009,20049
29701012,15200
29701014,19105
29701007,13848
29701008,20581
29701005,23086
29701006,14120
29701002,15570
29701003,16634
29701004,17072
29701000,9525
29701001,19023
29700997,17248
29700996,14739
29700998,18862
29700995,18624
29700999,16587
29700993,12524
29700994,21538
29700991,16141
29700992,19911
29700988,14592
29700990,17813
29700989,14490
29700986,17072
29700987,15392
29700985,17171
29700983,23944
29700984,11274
29700982,14294
29700980,27646
29700981,17317
29700972,18624
29700974,20049
29700975,16603
29700979,18717
29700976,15200
29700977,33216
29700973,19763
29700978,22076
29700971,12323
29700970,19023
29700969,18042
29700968,18336
29700967,17505
29700966,19752
29700964,24023
29700965,18007
29700959,20832
29700960,16906
29700961,15200
29700963,16380
29700957,13722
29700955,11845
29700950,19763
29700951,20049
29700953,8685
29700948,17505
29700949,17072
29700945,23305
29700944,14653
29700946,18310
29700942,8819
29700943,19821
29700941,19023
29700939,12102
29700940,16285
29700938,16729
29700934,19763
29700936,17248
29700937,16546
29700933,17072
29700932,19543
29700931,17333
29700928,14783
29700929,22212
29700926,19712
29700924,19023
29700925,13063
29700920,19763
29700922,9036
29700927,18983
29700921,17248
29700923,22076
29700914,16947
29700918,13514
29700915,14309
29700916,16285
29700917,37492
29700912,24042
29700913,20562
29700919,17072
29700911,6152
29700909,19911
29700910,19023
29700906,19604
29700907,17248
29700905,18624
29700908,15437
29700903,18521
29700904,20553
29700902,9112
29700899,18255
29700900,16285
29700901,14679
29700896,16758
29700897,10390
29700894,20987
29700891,14662
29700892,23890
29700893,14294
29700888,12010
29700885,13627
29700886,16285
29700887,15204
29700884,24102
29700883,19763
29700882,14944
29700880,19911
29700881,19023
29700879,14681
29700875,7808
29700869,19763
29700871,20674
29700874,19006
29700876,17505
29700877,21116
29700878,16098
29700870,16450
29700873,16726
29700872,8512
29700868,19023
29700867,16907
29700863,17505
29700864,13148
29700865,14605
29700862,18156
29700857,20049
29700858,20615
29700859,17248
29700860,24042
29700861,8827
29700856,18624
29700855,19023
29700853,10497
29700854,16285
29700851,20674
29700848,17505
29700849,10812
29700850,14772
29700843,18624
29700844,12768
29700845,17248
29700846,22493
29700847,15017
29700841,21538
29700842,15095
29700838,23810
29700840,16285
29700836,15200
29700839,18493
29700835,19763
29700837,16448
29700834,14108
29700832,22247
29700833,15682
29700831,20674
29700824,15200
29700822,18624
29700825,14114
29700827,18651
29700828,16285
29700830,15371
29700826,16650
29700820,23914
29700821,29748
29700819,24042
29700818,18232
29700817,20049
29700815,9759
29700816,17072
29700811,22076
29700813,20197
29700810,16947
29700809,18624
29700812,16560
29700808,19911
29700806,16285
29700807,13978
29700802,19763
29700803,14118
29700805,15200
29700804,16102
29700801,7786
29700800,7525
29700799,23821
29700798,16726
29700795,16921
29700797,17477
29700794,18624
29700793,19023
29700791,14422
29700792,19911
29700787,19763
29700788,13335
29700789,19401
29700786,6578
29700785,7323
29700784,23902
29700783,16228
29700781,21105
29700779,19023
29700780,14862
29700782,17072
29700774,17077
29700775,17238
29700778,17977
29700776,16932
29700777,17536
29700773,19763
29700772,9846
29700771,26572
29700769,20674
29700768,20049
29700765,17317
29700766,21538
29700767,17072
29700763,19023
29700762,19083
29700759,17248
29700760,9022
29700756,13157
29700754,12378
29700752,30172
29700749,9335
29700750,17072
29700751,16703
29700748,19023
29700747,19911
29700745,17077
29700746,8449
29700744,18152
29700743,21036
29700741,14517
29700738,24131
29700739,11471
29700740,14474
29700736,13187
29700737,15200
29700734,19911
29700735,15562
29700732,17060
29700733,20105
29700731,21140
29700729,13123
29700726,24139
29700727,19949
29700728,17505
29700725,16888
29700722,17072
29700723,16105
29700721,20557
29700718,18404
29700719,25679
29700714,7951
29700715,17505
29700716,10594
29700717,20632
29700713,12013
29700712,24207
29700709,15200
29700707,14263
29700708,17248
29700710,24042
29700711,16408
29700705,13616
29700706,15620
29700703,19911
29700704,19023
29700702,14348
29700700,6497
29700701,14674
29700698,17093
29700699,17405
29700694,11648
29700695,14986
29700696,24042
29700697,16220
29700693,21538
29700689,15610
29700690,19911
29700691,19023
29700687,13621
29700682,19763
29700684,16101
29700685,15005
29700681,15788
29700675,17085
29700676,17248
29700677,21984
29700679,15914
29700680,17534
29700678,14292
29700673,15389
29700674,17072
29700671,7904
29700670,17228
29700672,19911
29700668,14497
29700667,17159
29700669,19451
29700663,13553
29700664,9892
29700665,15095
29700666,20527
29700661,13496
29700662,16285
29700658,17248
29700659,24042
29700660,14344
29700656,11049
29700652,12787
29700654,14723
29700655,13841
29700653,20124
29700646,9270
29700651,17072
29700650,20792
29700648,11269
29700649,17053
29700643,18624
29700645,20188
29700647,17505
29700644,19763
29700642,17094
29700641,12531
29700637,20514
29700638,17248
29700639,24042
29700640,20562
29700633,15683
29700635,19804
29700636,14170
29700632,19911
29700629,15200
29700631,16717
29700625,21538
29700626,17072
29700627,15111
29700624,9629
29700623,16285
29700621,19763
29700622,8533
29700620,15643
29700619,19911
29700616,15200
29700615,15023
29700617,17473
29700612,20084
29700613,19193
29700611,9327
29700609,9730
29700610,16285
29700607,13389
29700605,22760
29700606,15316
29700604,14295
29700600,14891
29700601,13539
29700599,18624
29700595,7614
29700597,16223
29700592,16904
29700593,14004
29700594,16285
29700587,24680
29700589,20562
29700586,20674
29700591,16754
29700590,22076
29700596,17072
29700588,15778
29700585,12359
29700584,19023
29700583,15465
29700580,15200
29700578,20049
29700579,16316
29700581,31820
29700582,16670
29700577,12677
29700575,23603
29700576,13092
29700572,10821
29700573,19911
29700569,23967
29700570,19006
29700574,19023
29700563,19763
29700564,17328
29700566,17248
29700567,15200
29700565,20674
29700568,14212
29700562,15852
29700560,13795
29700558,10974
29700559,15260
29700556,19911
29700555,16285
29700551,16565
29700553,21934
29700557,17505
29700554,18712
29700550,19763
29700552,18092
29700549,19964
29700548,19023
29700547,17045
29700546,24209
29700545,18624
29700543,17505
29700544,17072
29700542,19911
29700541,15327
29700537,20049
29700538,17016
29700539,20674
29700540,18898
29700536,21538
29700532,18717
29700534,10216
29700535,19023
29700529,24042
29700530,8778
29700528,16763
29700531,15129
29700527,17072
29700524,14446
29700525,21104
29700526,16716
29700523,16855
29700521,15067
29700522,14013
29700520,13386
29700517,8592
29700518,15073
29700519,15826
29700513,12113
29700514,19023
29700512,16285
29700511,24112
29700508,19763
29700509,10838
29700510,22805
29700507,18624
29700506,14458
29700505,19911
29700503,13174
29700504,15898
29700502,14376
29700500,17505
29700497,19763
29700499,17696
29700498,19046
29700493,16131
29700494,15510
29700496,17720
29700489,20049
29700490,17248
29700491,17864
29700486,19023
29700487,16067
29700488,15251
29700485,9719
29700481,19763
29700483,18366
29700484,17998
29700482,9356
29700480,18624
29700479,19911
29700478,16285
29700476,17047
29700471,4107
29700472,15483
29700473,11023
29700474,19189
29700470,15200
29700469,16771
29700465,19763
29700466,20674
29700463,17072
29700461,19911
29700459,23804
29700460,8833
29700464,15837
29700457,15406
29700458,15321
29700456,19215
29700453,19763
29700454,17248
29700455,16375
29700450,17505
29700451,13275
29700452,15122
29700449,20674
29700448,5133
29700444,16211
29700447,19911
29700446,16285
29700445,19006
29700439,19763
29700440,15200
29700441,15899
29700442,22076
29700443,16259
29700435,17505
29700436,10653
29700437,13925
29700438,17072
29700433,14902
29700434,19023
29700431,23897
29700432,19105
29700430,17292
29700426,20049
29700429,24042
29700425,18624
29700427,20674
29700424,15495
29700423,19651
29700419,16283
29700420,11641
29700421,21538
29700422,15872
29700417,14230
29700418,19023
29700415,14948
29700411,17248
29700416,20097
29700412,18962
29700413,19087
29700414,17487
29700409,23712
29700410,16285
29700408,17172
29700404,17505
29700405,14597
29700407,16488
29700403,19023
29700401,15200
29700402,19450
29700399,5284
29700397,16285
29700394,16351
29700395,17248
29700398,19911
29700393,19763
29700390,17505
29700391,16161
29700392,17023
29700385,17038
29700387,12201
29700388,20189
29700383,22076
29700386,17947
29700384,16726
29700380,24182
29700381,19911
29700377,10574
29700378,19131
29700375,23904
29700373,17781
29700372,14612
29700371,19023
29700369,14442
29700370,16285
29700364,19763
29700365,16798
29700366,16959
29700367,23449
29700368,28371
29700363,15174
29700361,17047
29700362,19178
29700360,17072
29700355,15955
29700359,12120
29700357,12888
29700358,31282
29700352,24042
29700356,18135
29700350,17248
29700351,15200
29700354,22076
29700353,15434
29700349,20049
29700348,19863
29700347,16285
29700341,15489
29700344,15076
29700343,25288
29700345,18243
29700342,19107
29700339,11380
29700340,17072
29700338,11427
29700337,17258
29700336,13576
29700335,24119
29700328,16028
29700329,11945
29700331,20691
29700332,16956
29700330,19411
29700333,14771
29700334,15745
29700325,6272
29700326,8225
29700327,13039
29700324,10916
29700323,16285
29700319,19763
29700322,16874
29700320,15200
29700321,13511
29700318,19952
29700317,23888
29700315,18756
29700316,14562
29700311,13380
29700306,15803
29700305,23867
29700307,18899
29700300,19763
29700301,15248
29700302,18361
29700303,22076
29700304,15269
29700296,6227
29700297,17505
29700298,17072
29700299,14810
29700295,19911
29700294,14159
29700292,12540
29700293,24042
29700291,17500
29700290,19023
29700288,13105
29700289,10671
29700286,19763
29700287,14365
29700285,19803
29700283,14982
29700280,17248
29700281,21155
29700282,15353
29700278,17012
29700277,13624
29700276,19023
29700274,9532
29700275,16285
29700272,24107
29700273,15073
29700269,9156
29700271,14856
29700268,17351
29700270,16325
29700267,20721
29700266,19911
29700264,16824
29700265,14387
29700263,12226
29700261,19023
29700259,15806
29700257,20037
29700258,16829
29700256,8757
29700255,20635
29700253,19763
29700249,17505
29700250,10084
29700252,15558
29700247,11215
29700248,19023
29700244,18424
29700246,16151
29700251,19545
29700242,17845
29700243,14937
29700241,5302
29700238,13898
29700239,12666
29700240,16285
29700237,18230
29700235,10565
29700236,15069
29700234,19590
29700232,16559
29700233,14503
29700230,14312
29700231,15548
29700228,18624
29700227,19677
29700223,13131
29700224,10170
29700225,16285
29700226,14967
29700221,20674
29700222,21166
29700217,14940
29700218,12897
29700219,17072
29700215,16030
29700216,13368
29700212,14956
29700213,12578
29700211,16270
29700210,17494
29700205,19763
29700206,18756
29700207,14897
29700209,19349
29700202,11030
29700203,21174
29700204,17072
29700201,19911
29700199,13327
29700197,22076
29700194,20714
29700195,17070
29700196,24042
29700198,16736
29700192,14391
29700191,8467
29700190,19023
29700187,15126
29700189,14436
29700185,17248
29700188,17882
29700184,12711
29700180,9678
29700181,12950
29700179,11557
29700177,15200
29700178,22617
29700176,19911
29700174,16548
29700175,15051
29700172,17505
29700173,17317
29700170,17070
29700168,12022
29700169,19911
29700160,18543
29700162,14381
29700163,16196
29700164,18481
29700165,15802
29700161,14424
29700157,16199
29700158,17072
29700159,15988
29700156,17002
29700154,18756
29700155,24042
29700152,14648
29700151,19023
29700148,14106
29700149,14042
29700146,21366
29700147,16205
29700144,17505
29700145,17072
29700143,15326
29700142,13404
29700138,15449
29700139,14170
29700140,14311
29700141,24042
29700137,12665
29700134,9718
29700135,19911
29700136,19023
29700132,13065
29700133,16285
29700129,16435
29700130,12809
29700131,16343
29700128,20033
29700126,17139
29700127,17072
29700125,19023
29700123,8388
29700124,12860
29700121,10395
29700122,17666
29700118,23906
29700120,17410
29700111,19763
29700112,14127
29700114,14893
29700115,24042
29700117,19191
29700116,17188
29700110,21057
29700109,19830
29700107,23894
29700108,16285
29700104,16551
29700105,21529
29700103,17224
29700106,13794
29700101,4300
29700102,17072
29700100,20557
29700098,16491
29700097,14235
29700096,10629
29700094,19851
29700095,19023
29700092,23749
29700093,16285
29700090,18143
29700089,16614
29700088,15760
29700091,13400
29700087,15160
29700086,13722
29700085,14593
29700081,19763
29700082,14603
29700083,18122
29700084,20562
29700080,20411
29700079,18174
29700076,14623
29700077,15046
29700078,14925
29700075,16457
29700074,19283
29700073,12906
29700070,17653
29700069,23898
29700071,11162
29700072,19100
29700065,17248
29700066,14859
29700067,24042
29700068,14356
29700062,17505
29700063,15858
29700064,15302
29700061,10317
29700060,16285
29700058,22076
29700055,18231
29700056,18756
29700054,16967
29700059,15226
29700053,19023
29700052,13851
29700051,15459
29700049,14523
29700048,23809
29700044,12150
29700045,13624
29700046,24042
29700047,18241
29700043,16210
29700039,19023
29700036,12764
29700037,14285
29700042,17072
29700032,19763
29700034,16624
29700031,19911
29700030,23868
29700029,14587
29700028,17317
29700026,17954
29700027,19763
29700023,12898
29700025,15460
29700019,18717
29700022,19911
29700018,24196
29700021,24793
29700020,19006
29700015,18281
29700016,8539
29700017,16729
29700012,16234
29700014,17021
29700013,21538
29700010,15031
29700011,19023
29700009,16285
29700001,18624
29700006,24042
29700007,22076
29700008,16784
29700002,20049
29700004,17248
29700005,14795
49600088,24544
49600086,19911
49600085,19911
49600084,24544
49600083,24544
49600079,16285
49600078,24544
49600076,14720
49600075,16285
49600074,14720
49600073,16285
49600072,24544
49600071,19911
49600070,24544
49600069,19911
49600068,14870
49600066,16285
49600064,19763
49600063,17072
49600060,14782
49600058,24544
49600059,16285
49600057,19911
49600056,19763
49600053,16378
49600055,17072
49600054,19763
49600052,17505
49600051,16378
49600050,17072
49600048,17505
49600047,24544
49600046,16285
49600045,14870
49600044,19911
49600043,24397
49600042,16285
49600041,19911
49600038,16378
49600036,15200
49600034,17072
49600032,21538
49600030,21454
49600029,19023
49600026,16555
49600024,21538
49600022,19023
49600021,19006
49600020,20059
49600019,17248
49600018,11747
49600017,24042
49600016,17072
49600014,24267
